Date, Open, High, Low, Close, Volume
13-May-16,426500.00,430000.00,423500.00,425500.00,86393
12-May-16,420500.00,427000.00,420000.00,425500.00,62156
11-May-16,430000.00,430500.00,419500.00,420500.00,105054
10-May-16,431000.00,432000.00,421000.00,430000.00,110405
9-May-16,430500.00,438500.00,424000.00,431000.00,142799
4-May-16,411000.00,426000.00,411000.00,425500.00,163266
3-May-16,414000.00,423000.00,412500.00,416000.00,156441
2-May-16,407000.00,414000.00,404000.00,411000.00,92440
29-Apr-16,405500.00,409000.00,401500.00,407500.00,51310
28-Apr-16,411500.00,415000.00,403500.00,404000.00,116117
27-Apr-16,415000.00,416500.00,407000.00,414500.00,99252
26-Apr-16,416500.00,416500.00,403500.00,410000.00,86944
25-Apr-16,405000.00,415500.00,405000.00,413500.00,85594
22-Apr-16,400000.00,408000.00,400000.00,408000.00,49283
21-Apr-16,400000.00,406500.00,399500.00,406500.00,103409
20-Apr-16,404000.00,406000.00,397500.00,398500.00,75019
19-Apr-16,409500.00,410000.00,403500.00,406500.00,64691
18-Apr-16,405500.00,411500.00,402500.00,407000.00,119111
15-Apr-16,400000.00,402000.00,395000.00,401000.00,103908
14-Apr-16,408500.00,408500.00,400000.00,406000.00,146156
12-Apr-16,399500.00,399500.00,396000.00,399000.00,64752
11-Apr-16,400000.00,401000.00,395000.00,397000.00,91961
8-Apr-16,392500.00,404500.00,390500.00,404000.00,87531
7-Apr-16,396000.00,400000.00,389500.00,393500.00,103979
6-Apr-16,400000.00,404000.00,394000.00,396500.00,92406
5-Apr-16,400000.00,402500.00,395500.00,398500.00,57975
4-Apr-16,394000.00,405000.00,391500.00,404500.00,161749
1-Apr-16,386500.00,398500.00,382500.00,390000.00,139452
31-Mar-16,385500.00,388000.00,382000.00,386500.00,102637
30-Mar-16,387000.00,391000.00,382500.00,388000.00,96452
29-Mar-16,387500.00,390000.00,380500.00,386000.00,95180
28-Mar-16,396000.00,398500.00,387000.00,387000.00,69717
25-Mar-16,388000.00,395000.00,386500.00,392500.00,87221
24-Mar-16,381500.00,392500.00,378500.00,388000.00,108833
23-Mar-16,379500.00,384500.00,378000.00,381500.00,86534
22-Mar-16,388500.00,389500.00,378500.00,381000.00,114482
21-Mar-16,393000.00,393000.00,383500.00,388500.00,129115
18-Mar-16,387500.00,394000.00,381500.00,394000.00,145260
17-Mar-16,389000.00,398000.00,388000.00,390500.00,131997
16-Mar-16,376000.00,391500.00,375000.00,390500.00,244314
15-Mar-16,369500.00,379000.00,367500.00,376000.00,140118
14-Mar-16,364000.00,369500.00,357000.00,367000.00,181638
11-Mar-16,363000.00,365000.00,356000.00,357500.00,155780
10-Mar-16,359000.00,366500.00,358000.00,366500.00,155179
9-Mar-16,361500.00,365500.00,355500.00,357000.00,170044
8-Mar-16,367000.00,371000.00,355000.00,358500.00,209362
7-Mar-16,375000.00,376000.00,366000.00,371500.00,171504
4-Mar-16,377000.00,380000.00,372500.00,379000.00,107811
3-Mar-16,375500.00,378500.00,369000.00,377500.00,130322
2-Mar-16,375000.00,378000.00,372000.00,377500.00,173644
29-Feb-16,373000.00,376000.00,364000.00,367500.00,126967
26-Feb-16,369500.00,374000.00,367000.00,371000.00,140255
25-Feb-16,355500.00,370000.00,355500.00,369500.00,171068
24-Feb-16,358000.00,361500.00,354000.00,355000.00,104048
23-Feb-16,371000.00,376000.00,352500.00,361500.00,227363
22-Feb-16,372500.00,376500.00,366000.00,368500.00,107088
19-Feb-16,367000.00,376000.00,361000.00,372500.00,144326
18-Feb-16,355000.00,370000.00,352500.00,367500.00,284678
17-Feb-16,364500.00,365500.00,341000.00,346500.00,353446
16-Feb-16,363500.00,370000.00,362500.00,365500.00,166300
15-Feb-16,371500.00,376000.00,357000.00,363000.00,248774
12-Feb-16,389000.00,389500.00,366000.00,371000.00,337173
11-Feb-16,388000.00,399500.00,386500.00,393500.00,97991
5-Feb-16,403000.00,404500.00,396500.00,402500.00,92238
4-Feb-16,404000.00,404500.00,394500.00,401500.00,112226
3-Feb-16,396500.00,407000.00,394000.00,399000.00,328257
2-Feb-16,412000.00,414000.00,385000.00,389000.00,190525
1-Feb-16,407000.00,414500.00,407000.00,411500.00,114360
29-Jan-16,398500.00,406000.00,395500.00,405500.00,145760
28-Jan-16,393500.00,399500.00,393500.00,396500.00,75149
27-Jan-16,400000.00,400000.00,389000.00,399500.00,140235
26-Jan-16,398500.00,403500.00,388000.00,393500.00,81234
25-Jan-16,392500.00,399500.00,391000.00,399000.00,94054
22-Jan-16,392000.00,393000.00,385500.00,392500.00,84469
21-Jan-16,387500.00,391000.00,382000.00,385000.00,117529
20-Jan-16,383500.00,393000.00,373000.00,384500.00,196415
19-Jan-16,378500.00,383500.00,375000.00,380500.00,95896
18-Jan-16,381000.00,387500.00,372000.00,381000.00,144964
15-Jan-16,398500.00,399000.00,378500.00,382000.00,264932
14-Jan-16,405500.00,409500.00,387500.00,392000.00,231172
13-Jan-16,409000.00,414500.00,405500.00,412000.00,85112
12-Jan-16,410000.00,410500.00,403500.00,405500.00,85776
11-Jan-16,410500.00,416500.00,405500.00,405500.00,74097
8-Jan-16,406500.00,415000.00,401000.00,413000.00,95744
7-Jan-16,410500.00,426500.00,409500.00,410000.00,144477
6-Jan-16,413000.00,418500.00,406000.00,417000.00,127624
5-Jan-16,412500.00,414000.00,408000.00,410500.00,127079
4-Jan-16,415000.00,422500.00,411500.00,412500.00,88015
30-Dec-15,414000.00,423500.00,412500.00,414500.00,86151
29-Dec-15,406500.00,416500.00,406500.00,414000.00,55114
28-Dec-15,412000.00,414000.00,407500.00,410000.00,66447
24-Dec-15,414500.00,418000.00,410000.00,412000.00,62753
23-Dec-15,414500.00,415500.00,410500.00,414500.00,53745
22-Dec-15,411500.00,415500.00,408500.00,414000.00,77486
21-Dec-15,409000.00,415000.00,406000.00,411000.00,86866
18-Dec-15,412000.00,412000.00,405000.00,407000.00,79846
17-Dec-15,416000.00,418000.00,408000.00,414000.00,124447
16-Dec-15,407000.00,413000.00,402500.00,412500.00,108972
15-Dec-15,405000.00,405000.00,397000.00,400500.00,103376
14-Dec-15,400000.00,401500.00,392000.00,401500.00,95440
11-Dec-15,402000.00,405500.00,399500.00,403000.00,97223
10-Dec-15,409500.00,410000.00,400000.00,403000.00,148710
9-Dec-15,408000.00,413000.00,404500.00,409000.00,70361
8-Dec-15,402000.00,413500.00,401500.00,403000.00,73324
7-Dec-15,415500.00,415500.00,405000.00,405000.00,57492
4-Dec-15,406500.00,413500.00,406000.00,407000.00,89581
3-Dec-15,425000.00,425000.00,412000.00,415500.00,80143
2-Dec-15,423500.00,432000.00,419000.00,426000.00,166382
1-Dec-15,410000.00,420000.00,407000.00,418500.00,141085
30-Nov-15,413500.00,413500.00,401000.00,403500.00,172829
27-Nov-15,416000.00,417000.00,408500.00,412500.00,74551
26-Nov-15,412500.00,417000.00,410500.00,414000.00,68181
25-Nov-15,415000.00,418500.00,408000.00,408500.00,108244
24-Nov-15,409500.00,417000.00,404500.00,415500.00,139535
23-Nov-15,400000.00,410000.00,399500.00,409500.00,192288
20-Nov-15,395000.00,399000.00,391500.00,398500.00,126087
19-Nov-15,387000.00,395000.00,384000.00,394500.00,142042
18-Nov-15,390000.00,391500.00,383000.00,386500.00,108370
17-Nov-15,388000.00,391500.00,385500.00,390000.00,138922
16-Nov-15,378000.00,388500.00,375000.00,387500.00,132505
13-Nov-15,373500.00,386000.00,372500.00,385500.00,118353
12-Nov-15,377000.00,378500.00,370500.00,373500.00,54238
11-Nov-15,373000.00,379500.00,372500.00,374500.00,68150
10-Nov-15,374500.00,379000.00,371000.00,373000.00,74480
9-Nov-15,387000.00,387000.00,376500.00,379000.00,78686
6-Nov-15,385500.00,394000.00,384000.00,388000.00,92440
5-Nov-15,396000.00,396000.00,385500.00,388500.00,119146
4-Nov-15,398500.00,403000.00,396000.00,400000.00,111599
3-Nov-15,395000.00,399500.00,392500.00,399500.00,204221
2-Nov-15,377500.00,395000.00,377000.00,392500.00,265319
30-Oct-15,381500.00,386000.00,367500.00,377500.00,285881
29-Oct-15,388500.00,391500.00,380000.00,381500.00,107066
28-Oct-15,379000.00,386000.00,376000.00,385500.00,287875
27-Oct-15,376500.00,381500.00,371000.00,375500.00,94135
26-Oct-15,376500.00,379500.00,370000.00,377000.00,102281
23-Oct-15,371000.00,380000.00,371000.00,376000.00,201911
22-Oct-15,364500.00,369000.00,362500.00,367500.00,117076
21-Oct-15,368000.00,368000.00,363500.00,364500.00,83368
20-Oct-15,369500.00,370000.00,363500.00,367500.00,112294
19-Oct-15,372000.00,373000.00,365000.00,369500.00,87851
16-Oct-15,370000.00,373000.00,366500.00,373000.00,118689
15-Oct-15,360500.00,370500.00,358000.00,367000.00,120984
14-Oct-15,355500.00,366000.00,354500.00,362500.00,126225
13-Oct-15,363000.00,367500.00,354500.00,358500.00,249778
12-Oct-15,377500.00,379000.00,365000.00,365000.00,195611
8-Oct-15,380000.00,382000.00,368000.00,382000.00,218393
7-Oct-15,392000.00,395500.00,373500.00,379000.00,235229
6-Oct-15,395500.00,397500.00,389000.00,396000.00,127661
5-Oct-15,399000.00,404000.00,382500.00,389000.00,212156
2-Oct-15,388000.00,400000.00,381500.00,396500.00,276311
1-Oct-15,385500.00,389000.00,380500.00,388500.00,175392
30-Sep-15,366500.00,385000.00,366500.00,385000.00,294086
25-Sep-15,375000.00,375500.00,365000.00,366500.00,188387
24-Sep-15,374500.00,378500.00,371500.00,376000.00,115718
23-Sep-15,369000.00,374000.00,366000.00,370500.00,176402
22-Sep-15,370000.00,375000.00,366500.00,375000.00,126272
21-Sep-15,372000.00,372000.00,363000.00,366000.00,154488
18-Sep-15,361000.00,373000.00,358500.00,373000.00,374454
17-Sep-15,358500.00,359500.00,353000.00,354500.00,179012
16-Sep-15,351500.00,354000.00,347500.00,350000.00,184953
15-Sep-15,350000.00,352500.00,345000.00,349500.00,119402
14-Sep-15,349000.00,361000.00,345000.00,350000.00,126656
11-Sep-15,351000.00,356500.00,344500.00,351000.00,193442
10-Sep-15,343000.00,359000.00,338000.00,357000.00,358595
9-Sep-15,327000.00,347000.00,327000.00,346500.00,341121
8-Sep-15,331500.00,336500.00,311500.00,320500.00,241039
7-Sep-15,334500.00,338000.00,325000.00,331500.00,235309
4-Sep-15,343000.00,346000.00,331000.00,332000.00,359995
3-Sep-15,364000.00,367500.00,343000.00,345500.00,348986
2-Sep-15,355000.00,368500.00,354500.00,362000.00,245741
1-Sep-15,374000.00,381000.00,362500.00,363500.00,222207
31-Aug-15,384000.00,384000.00,370500.00,378500.00,163145
28-Aug-15,380500.00,382000.00,372500.00,379000.00,235731
27-Aug-15,371000.00,392000.00,367500.00,380000.00,425385
26-Aug-15,345000.00,366500.00,339000.00,361000.00,347408
25-Aug-15,335500.00,345500.00,327500.00,340500.00,345030
24-Aug-15,340500.00,342500.00,330000.00,335500.00,308991
21-Aug-15,328000.00,346500.00,320000.00,344000.00,271529
20-Aug-15,344000.00,353000.00,337000.00,340000.00,249516
19-Aug-15,355000.00,366500.00,335500.00,346000.00,401267
18-Aug-15,378500.00,383000.00,355500.00,362000.00,250563
17-Aug-15,378500.00,383500.00,366000.00,380500.00,256327
13-Aug-15,376000.00,396000.00,374000.00,378000.00,418766
12-Aug-15,397500.00,398500.00,355000.00,376000.00,509065
11-Aug-15,418000.00,420500.00,398500.00,401000.00,173379
10-Aug-15,406000.00,415500.00,405500.00,415500.00,78250
7-Aug-15,403000.00,409000.00,397000.00,407500.00,84402
6-Aug-15,410500.00,410500.00,400000.00,403000.00,153903
5-Aug-15,402500.00,415000.00,401500.00,408000.00,126166
4-Aug-15,409500.00,410000.00,399000.00,407000.00,114919
3-Aug-15,412000.00,413000.00,404000.00,410000.00,74222
31-Jul-15,412000.00,416500.00,401000.00,411000.00,102608
30-Jul-15,423500.00,427000.00,404500.00,406000.00,119820
29-Jul-15,415000.00,428000.00,412000.00,423500.00,267317
28-Jul-15,406000.00,411500.00,398000.00,411500.00,187760
27-Jul-15,410000.00,413500.00,401500.00,404500.00,226351
24-Jul-15,400500.00,403500.00,391500.00,394000.00,100252
23-Jul-15,392000.00,402500.00,391500.00,400000.00,114001
22-Jul-15,400000.00,400000.00,386000.00,391500.00,201089
21-Jul-15,414000.00,421000.00,399500.00,403000.00,99645
20-Jul-15,398500.00,412000.00,398500.00,410000.00,128683
17-Jul-15,396000.00,403000.00,393500.00,402000.00,146717
16-Jul-15,403500.00,404000.00,391500.00,398000.00,179742
15-Jul-15,400500.00,403000.00,399500.00,402000.00,124115
14-Jul-15,403500.00,405000.00,394500.00,400000.00,167692
13-Jul-15,382500.00,398000.00,398000.00,398000.00,178226
10-Jul-15,380000.00,387500.00,375500.00,382000.00,290761
9-Jul-15,370000.00,382500.00,366000.00,380000.00,332779
8-Jul-15,386000.00,393500.00,368500.00,380000.00,376532
7-Jul-15,418000.00,420000.00,370000.00,384000.00,865931
6-Jul-15,435500.00,440000.00,426500.00,427000.00,168749
3-Jul-15,445500.00,452000.00,434500.00,444000.00,160552
2-Jul-15,438000.00,455500.00,435500.00,445000.00,322137
1-Jul-15,415500.00,432500.00,415000.00,431000.00,187130
30-Jun-15,418000.00,424000.00,417000.00,418000.00,191940
29-Jun-15,412000.00,426500.00,409500.00,418500.00,205495
26-Jun-15,403000.00,422500.00,398500.00,419000.00,282266
25-Jun-15,400500.00,403500.00,396500.00,401500.00,118337
24-Jun-15,397500.00,403500.00,395000.00,403500.00,172253
23-Jun-15,398000.00,398500.00,390500.00,394500.00,100155
22-Jun-15,403000.00,404500.00,390500.00,394000.00,97056
19-Jun-15,408000.00,408000.00,391500.00,395000.00,174854
18-Jun-15,399000.00,404500.00,393000.00,402500.00,197751
17-Jun-15,395000.00,406500.00,387500.00,390000.00,221348
16-Jun-15,374500.00,392500.00,373500.00,387500.00,193343
15-Jun-15,383000.00,383000.00,364000.00,378500.00,194156
12-Jun-15,381000.00,393000.00,380500.00,382500.00,220824
11-Jun-15,390500.00,393000.00,380000.00,380000.00,209407
10-Jun-15,402500.00,405000.00,385000.00,389000.00,197049
9-Jun-15,395500.00,404000.00,395000.00,399000.00,115442
8-Jun-15,388500.00,399500.00,382000.00,399500.00,151929
5-Jun-15,393500.00,399000.00,386000.00,387500.00,272536
4-Jun-15,383000.00,407000.00,382000.00,400000.00,438026
3-Jun-15,362000.00,384500.00,356000.00,381000.00,459937
2-Jun-15,380500.00,386500.00,368500.00,370000.00,416402
1-Jun-15,401000.00,402000.00,380000.00,387500.00,307428
29-May-15,399000.00,419000.00,399000.00,404000.00,298374
28-May-15,405000.00,414000.00,396500.00,400000.00,211112
27-May-15,398500.00,409500.00,391000.00,406500.00,255838
26-May-15,408000.00,418000.00,392000.00,402500.00,308694
22-May-15,421000.00,424500.00,405000.00,406000.00,324041
21-May-15,425000.00,432000.00,421500.00,422500.00,220477
20-May-15,427000.00,434000.00,420500.00,426500.00,294112
19-May-15,443000.00,449000.00,423500.00,428000.00,481283
18-May-15,399000.00,444000.00,388500.00,436500.00,813808
15-May-15,388000.00,397000.00,387000.00,395000.00,289343
14-May-15,400000.00,401500.00,383500.00,387000.00,388444
13-May-15,381000.00,395500.00,379000.00,389000.00,373634
12-May-15,383500.00,388500.00,376000.00,376500.00,340987
11-May-15,385000.00,401500.00,381000.00,388000.00,719240
8-May-15,386000.00,391500.00,368500.00,376500.00,1099169
21-Apr-15,382700.00,389100.00,380700.00,388400.00,492290
20-Apr-15,400000.00,403000.00,388700.00,390500.00,330300
17-Apr-15,380000.00,395800.00,378800.00,391000.00,293150
16-Apr-15,376200.00,386300.00,372100.00,375000.00,293560
15-Apr-15,357800.00,378600.00,357500.00,375000.00,260070
14-Apr-15,369600.00,370000.00,355000.00,357800.00,261690
13-Apr-15,360100.00,383000.00,356100.00,370000.00,280320
10-Apr-15,331800.00,360000.00,328600.00,355300.00,339240
9-Apr-15,334200.00,336900.00,328200.00,329600.00,191820
8-Apr-15,323000.00,332000.00,322000.00,332000.00,149400
7-Apr-15,327800.00,328000.00,322500.00,323900.00,110370
6-Apr-15,324900.00,327500.00,318000.00,325400.00,147580
3-Apr-15,325300.00,328800.00,321200.00,324800.00,135760
2-Apr-15,332000.00,335800.00,322100.00,325200.00,214440
1-Apr-15,333800.00,341000.00,330500.00,333700.00,160880
31-Mar-15,328200.00,336300.00,325700.00,335500.00,209400
30-Mar-15,322900.00,333300.00,322100.00,324100.00,141810
27-Mar-15,327400.00,332900.00,319800.00,326000.00,186080
26-Mar-15,342000.00,344900.00,320300.00,326800.00,261990
25-Mar-15,328000.00,339000.00,328000.00,337400.00,193250
24-Mar-15,316200.00,328900.00,313000.00,327900.00,167580
23-Mar-15,323100.00,324400.00,313400.00,315100.00,141970
20-Mar-15,317100.00,326000.00,317100.00,322100.00,185190
19-Mar-15,313800.00,323800.00,305500.00,319000.00,182960
18-Mar-15,307000.00,315300.00,304700.00,308400.00,153490
17-Mar-15,307800.00,312300.00,304600.00,312300.00,189310
16-Mar-15,290600.00,305000.00,288200.00,303900.00,196070
13-Mar-15,291000.00,294000.00,288000.00,290000.00,99880
12-Mar-15,283200.00,292900.00,283200.00,289000.00,146810
11-Mar-15,278700.00,290000.00,276500.00,286200.00,236660
10-Mar-15,283400.00,283400.00,276100.00,276200.00,107260
9-Mar-15,280100.00,286900.00,277600.00,280800.00,119060
6-Mar-15,273800.00,283900.00,273800.00,282500.00,161230
5-Mar-15,272000.00,279700.00,271200.00,274100.00,216460
4-Mar-15,286100.00,289000.00,273700.00,278000.00,315540
3-Mar-15,280800.00,326600.00,277500.00,286000.00,411430
2-Mar-15,285800.00,287900.00,282200.00,284900.00,89190
27-Feb-15,285500.00,287900.00,282000.00,285500.00,148220
26-Feb-15,290000.00,293300.00,283800.00,285500.00,152210
25-Feb-15,302500.00,304000.00,290200.00,293500.00,163710
24-Feb-15,285300.00,300000.00,285300.00,297300.00,189890
23-Feb-15,282300.00,287900.00,279100.00,287400.00,110380
17-Feb-15,280500.00,280500.00,276100.00,278300.00,65790
16-Feb-15,286500.00,289800.00,280100.00,280400.00,91500
13-Feb-15,276000.00,288000.00,276000.00,288000.00,136130
12-Feb-15,280300.00,284500.00,275200.00,277200.00,143700
11-Feb-15,280300.00,285800.00,280100.00,282200.00,135480
10-Feb-15,285700.00,285800.00,274400.00,280000.00,203810
9-Feb-15,286400.00,288900.00,279000.00,285000.00,137880
6-Feb-15,286600.00,293000.00,283500.00,284000.00,147820
5-Feb-15,274900.00,284900.00,274300.00,283500.00,191960
4-Feb-15,273700.00,277700.00,269900.00,273000.00,218990
3-Feb-15,267200.00,269600.00,264600.00,269600.00,131020
2-Feb-15,262500.00,268500.00,260800.00,267000.00,88150
30-Jan-15,271000.00,275000.00,265100.00,265100.00,144640
29-Jan-15,266000.00,271000.00,262000.00,268000.00,167020
28-Jan-15,267800.00,269000.00,260000.00,265500.00,154610
27-Jan-15,270900.00,276100.00,263400.00,267700.00,159780
26-Jan-15,261100.00,268200.00,260300.00,267900.00,148160
23-Jan-15,250100.00,260000.00,250100.00,260000.00,221470
22-Jan-15,249300.00,252000.00,246400.00,249500.00,126330
21-Jan-15,245100.00,249800.00,242000.00,245300.00,133980
20-Jan-15,238500.00,249400.00,238200.00,245000.00,207440
19-Jan-15,234100.00,239500.00,234000.00,236500.00,87930
16-Jan-15,235100.00,243100.00,233700.00,236300.00,151570
15-Jan-15,230100.00,239300.00,230100.00,237200.00,107110
14-Jan-15,235000.00,238400.00,229400.00,231400.00,157160
13-Jan-15,224500.00,234100.00,223400.00,233500.00,291730
12-Jan-15,215200.00,222500.00,215100.00,222300.00,152640
9-Jan-15,216100.00,221500.00,214500.00,216600.00,249270
8-Jan-15,212800.00,216000.00,206900.00,216000.00,352650
7-Jan-15,224500.00,224600.00,212500.00,214400.00,244460
6-Jan-15,227900.00,230300.00,221900.00,223900.00,160360
5-Jan-15,230000.00,233100.00,227600.00,230700.00,115240
2-Jan-15,221100.00,233000.00,221100.00,233000.00,120490
30-Dec-14,225400.00,225400.00,221500.00,222000.00,155670
29-Dec-14,224900.00,226000.00,222500.00,223900.00,69730
26-Dec-14,225200.00,228700.00,223700.00,224500.00,91970
24-Dec-14,227400.00,228700.00,225300.00,226800.00,67230
23-Dec-14,229000.00,230800.00,223200.00,227200.00,88980
22-Dec-14,225000.00,229500.00,225000.00,229000.00,90250
19-Dec-14,227500.00,228000.00,224400.00,226000.00,122230
18-Dec-14,228000.00,228500.00,223000.00,225300.00,155380
17-Dec-14,226800.00,226800.00,223000.00,225200.00,121840
16-Dec-14,220400.00,226600.00,220300.00,223800.00,145780
15-Dec-14,225000.00,227400.00,218400.00,223200.00,145740
12-Dec-14,224200.00,228000.00,222800.00,227500.00,136510
11-Dec-14,231500.00,235800.00,222200.00,222600.00,331620
10-Dec-14,233000.00,239700.00,230000.00,232300.00,208600
9-Dec-14,237100.00,237900.00,229400.00,231300.00,232120
8-Dec-14,244100.00,247600.00,236000.00,237000.00,259040
5-Dec-14,246600.00,249000.00,245000.00,247600.00,109870
4-Dec-14,247900.00,249300.00,245800.00,247000.00,88900
3-Dec-14,247400.00,251000.00,245500.00,248900.00,123700
2-Dec-14,249000.00,252900.00,247600.00,248000.00,153100
1-Dec-14,246500.00,251000.00,238900.00,250000.00,166700
28-Nov-14,244900.00,250500.00,244500.00,250000.00,266720
27-Nov-14,240500.00,243600.00,237700.00,242500.00,152760
26-Nov-14,232900.00,241000.00,232500.00,241000.00,178760
25-Nov-14,228400.00,236000.00,224400.00,233000.00,365660
24-Nov-14,232900.00,233000.00,222400.00,228500.00,213970
21-Nov-14,233700.00,235700.00,229400.00,229800.00,178040
20-Nov-14,233900.00,233900.00,230000.00,232000.00,145200
19-Nov-14,228000.00,234900.00,222500.00,228100.00,260280
18-Nov-14,216300.00,227200.00,216300.00,227000.00,228060
17-Nov-14,220000.00,221500.00,208800.00,215200.00,317160
14-Nov-14,228900.00,231600.00,217700.00,222400.00,237070
13-Nov-14,230900.00,234400.00,226600.00,227500.00,123870
12-Nov-14,235600.00,237700.00,228100.00,231500.00,170580
11-Nov-14,223300.00,236800.00,220000.00,236800.00,439730
10-Nov-14,229800.00,229900.00,216300.00,216700.00,362310
7-Nov-14,227300.00,230100.00,224500.00,227400.00,208000
6-Nov-14,237900.00,239700.00,225100.00,227300.00,303460
5-Nov-14,238500.00,240400.00,234700.00,237300.00,155660
4-Nov-14,243000.00,243000.00,234900.00,236300.00,160930
3-Nov-14,230000.00,242500.00,230000.00,242500.00,215370
31-Oct-14,235100.00,236900.00,227400.00,230000.00,215050
30-Oct-14,237200.00,237500.00,226200.00,234600.00,270660
29-Oct-14,243100.00,244300.00,234600.00,237500.00,254370
28-Oct-14,246600.00,253900.00,241700.00,242400.00,156990
27-Oct-14,247800.00,250400.00,243400.00,244700.00,124090
24-Oct-14,249300.00,252000.00,239600.00,243000.00,183060
23-Oct-14,250000.00,265400.00,242800.00,246200.00,298080
22-Oct-14,243900.00,253400.00,240000.00,250000.00,224860
21-Oct-14,229300.00,249300.00,228200.00,243900.00,360130
20-Oct-14,227700.00,230700.00,226300.00,227100.00,140880
17-Oct-14,229800.00,233400.00,224000.00,227700.00,216230
16-Oct-14,231800.00,240700.00,228200.00,228900.00,268450
15-Oct-14,219000.00,234000.00,219000.00,231800.00,263250
14-Oct-14,223700.00,224000.00,218300.00,218900.00,317220
13-Oct-14,234100.00,235400.00,223700.00,223700.00,180710
10-Oct-14,239400.00,239400.00,234000.00,234000.00,120780
8-Oct-14,231000.00,238000.00,230000.00,234700.00,156890
7-Oct-14,237000.00,237200.00,231700.00,231900.00,117000
6-Oct-14,232300.00,240600.00,230700.00,235700.00,108660
2-Oct-14,235500.00,237500.00,230000.00,234300.00,219240
1-Oct-14,237200.00,241800.00,236100.00,237500.00,103530
30-Sep-14,240600.00,246000.00,239200.00,239200.00,164350
29-Sep-14,237000.00,252000.00,234700.00,238100.00,194140
26-Sep-14,226700.00,237500.00,226300.00,235500.00,133410
25-Sep-14,225000.00,230200.00,224700.00,226700.00,160530
24-Sep-14,224200.00,230100.00,224200.00,226500.00,197400
23-Sep-14,226500.00,231400.00,224500.00,226400.00,168670
22-Sep-14,231500.00,232000.00,222500.00,229800.00,119580
19-Sep-14,225000.00,233000.00,224500.00,231500.00,177980
18-Sep-14,216000.00,223500.00,211100.00,223200.00,107900
17-Sep-14,219100.00,222500.00,216200.00,218900.00,201120
16-Sep-14,213600.00,217300.00,211800.00,217000.00,161320
15-Sep-14,202200.00,217900.00,202200.00,209900.00,174070
12-Sep-14,212700.00,213900.00,201100.00,202900.00,166920
11-Sep-14,210300.00,215100.00,210300.00,211100.00,103210
5-Sep-14,218400.00,222600.00,212600.00,212600.00,181120
4-Sep-14,222200.00,222200.00,216000.00,221000.00,138860
3-Sep-14,223700.00,226800.00,218400.00,222400.00,120370
2-Sep-14,212100.00,227000.00,210000.00,223700.00,273980
1-Sep-14,210500.00,215800.00,209300.00,212600.00,101650
29-Aug-14,214300.00,217100.00,211000.00,211000.00,181680
28-Aug-14,215200.00,217100.00,210900.00,215600.00,259460
27-Aug-14,224400.00,224400.00,212100.00,216700.00,359830
26-Aug-14,233800.00,234000.00,222000.00,224400.00,263720
25-Aug-14,217800.00,233800.00,217800.00,228800.00,158280
22-Aug-14,214700.00,224500.00,214700.00,216800.00,154420
21-Aug-14,210000.00,218000.00,208900.00,216400.00,165830
20-Aug-14,214100.00,215000.00,208800.00,211000.00,139790
19-Aug-14,203500.00,213500.00,203500.00,212600.00,196600
18-Aug-14,204100.00,207800.00,201300.00,204600.00,166360
14-Aug-14,206800.00,208700.00,203800.00,205700.00,149840
13-Aug-14,200000.00,214900.00,199800.00,206800.00,328650
12-Aug-14,194000.00,199500.00,187500.00,198000.00,313940
11-Aug-14,188400.00,196800.00,188400.00,192600.00,199180
8-Aug-14,186200.00,189500.00,184200.00,187600.00,92840
7-Aug-14,185600.00,189800.00,184900.00,186900.00,132800
6-Aug-14,180600.00,190000.00,180000.00,185100.00,209900
5-Aug-14,178300.00,180200.00,177800.00,178400.00,142360
4-Aug-14,181200.00,183000.00,178100.00,179000.00,78480
1-Aug-14,175800.00,184700.00,175500.00,180600.00,158290
31-Jul-14,173500.00,178300.00,171600.00,177000.00,158280
30-Jul-14,166900.00,172000.00,166900.00,170800.00,146130
29-Jul-14,171400.00,171800.00,165900.00,165900.00,164060
28-Jul-14,164700.00,172000.00,164300.00,169300.00,182780
25-Jul-14,162500.00,165500.00,161700.00,164600.00,223900
24-Jul-14,166000.00,167100.00,162100.00,163000.00,220230
23-Jul-14,166000.00,168200.00,165400.00,166700.00,112410
22-Jul-14,166000.00,167600.00,163800.00,166000.00,144710
21-Jul-14,167200.00,169500.00,166000.00,166900.00,72900
18-Jul-14,163800.00,168600.00,163400.00,166800.00,162030
17-Jul-14,165800.00,167000.00,163900.00,164000.00,106490
16-Jul-14,167400.00,167400.00,161000.00,164900.00,207780
15-Jul-14,168200.00,171900.00,167400.00,167500.00,154590
14-Jul-14,174900.00,174900.00,167800.00,167800.00,139140
11-Jul-14,165700.00,173000.00,163000.00,171100.00,229710
10-Jul-14,164200.00,167400.00,164100.00,166000.00,148790
9-Jul-14,161800.00,168000.00,159100.00,164200.00,232190
8-Jul-14,159600.00,164700.00,156100.00,164000.00,152890
7-Jul-14,160000.00,164000.00,158100.00,159000.00,146920
4-Jul-14,152500.00,160000.00,152300.00,158000.00,224390
3-Jul-14,151600.00,152800.00,151100.00,151300.00,86710
2-Jul-14,151700.00,153000.00,151000.00,152300.00,105380
1-Jul-14,153000.00,153000.00,150800.00,151100.00,60640
30-Jun-14,151500.00,154100.00,150200.00,152400.00,85750
27-Jun-14,152700.00,153600.00,149400.00,150100.00,120710
